

21040010,69
-22.8220378,-43.290401,baixa
-22.8503133,-43.2565606,baixa
-22.8037221,-43.3569288,baixa
-22.8089499,-43.3705766,baixa
-22.8143818,-43.3745599,baixa
-22.8787818,-43.2753258,baixa
-22.8486837,-43.2667767,baixa
-22.8155907,-43.3405209,baixa
21012076,60
-22.8428766,-43.2816589,baixa
-22.869507,-43.258521,baixa
-22.8753406,-43.3141274,baixa
-22.8689858,-43.2971795,baixa
-22.8163569,-43.2906786,baixa
-22.874228,-43.2751357,baixa
-22.8704446,-43.2862602,baixa
-22.8599234,-43.2560575,baixa
-22.8684334,-43.3332609,baixa
-22.8560872,-43.2631258,baixa
-22.8425769,-43.2848007,baixa
-22.8527514,-43.2682658,baixa
-22.8712056,-43.2819802,baixa
-22.9167328,-43.2508337,baixa
-22.8775778,-43.2858502,baixa
-22.9002876,-43.2960522,baixa
-23.0025261,-43.3406,baixa
-22.8692821,-43.2648353,baixa
-22.8689542,-43.2752949,baixa
-22.8454114,-43.2860743,baixa
-22.8758801,-43.3552726,baixa
-22.8578556,-43.3562587,baixa
-22.9325728,-43.2410248,baixa
21941732,42
-22.8846732,-43.2748686,baixa
-22.9027463,-43.2684052,baixa
-22.8656312,-43.257319,baixa
-22.8969198,-43.3516802,baixa
-22.8801614,-43.3467644,baixa
-22.8802612,-43.3311105,baixa
-22.862504,-43.3679194,baixa
21040210,39
-22.8446144,-43.2821806,baixa
-22.8879496,-43.3634352,baixa
-22.8543194,-43.2705381,baixa
-22.8419746,-43.302346,baixa
-22.8818576,-43.3303005,baixa
-22.9167328,-43.2508337,baixa
-22.8442432,-43.2465326,baixa
-22.8276943,-43.2930168,baixa
-22.8684546,-43.2512402,baixa
-22.8769764,-43.2618288,baixa
21311280,37
-22.8677776,-43.3649802,baixa
-22.9279602,-43.1807701,baixa
-22.8642087,-43.3663802,baixa
-22.7995794,-43.2027282,baixa
-22.8838439,-43.2765678,baixa
-22.8680263,-43.2886524,baixa
-22.871095,-43.3164376,baixa
-22.8585436,-43.323104,baixa
20785340,36
-22.8773125,-43.3365814,baixa
-22.8019183,-43.2067037,baixa
-23.0101346,-43.321896,baixa
-22.8688554,-43.3149235,baixa
-22.8564826,-43.3849845,baixa
-23.0112668,-43.3263998,baixa
-22.8269768,-43.3556933,baixa
-22.8850142,-43.2782301,baixa
-22.9022375,-43.2636507,baixa
-22.8892875,-43.2281938,baixa
-22.8691067,-43.2985587,baixa
-22.8856237,-43.3481044,baixa
-22.8565862,-43.253333,baixa
-22.8737306,-43.3369577,baixa
-22.8973453,-43.3527302,baixa
-22.858544,-43.3254866,baixa
-22.9654405,-43.1760737,baixa
-22.8557258,-43.2633108,baixa
22050000,31
-22.8733258,-43.2828133,baixa
-22.8926823,-43.2763308,baixa
-22.8747607,-43.2759892,baixa
-22.8733877,-43.3575323,baixa
-22.8634486,-43.3503099,baixa
-22.8668265,-43.363268,baixa
-22.8586367,-43.3731225,baixa
-22.815633,-43.2218415,baixa
-23.0136663,-43.4634068,baixa
-23.0094137,-43.369053,baixa
-22.8792569,-43.2919551,baixa
-22.883917,-43.2746657,baixa
-22.8959546,-43.2409827,baixa
-22.893285,-43.2352128,baixa
-22.8356214,-43.3639961,baixa
-22.8111886,-43.2068007,baixa
-23.008182,-43.4295907,baixa
-22.923901,-43.2286382,baixa
-22.8774627,-43.2883186,baixa
-22.8909221,-43.2709656,baixa
-22.8759917,-43.3431973,baixa
-22.8427621,-43.373915,baixa
-22.9763118,-43.4941892,baixa
-22.8967204,-43.2214737,baixa
-22.8893946,-43.2358158,baixa
-22.8827522,-43.3280478,baixa
-22.8238795,-43.3981236,baixa
-22.8466055,-43.3761114,baixa
-23.0141759,-43.4664789,baixa
-23.0136663,-43.4634068,baixa
-22.9007524,-43.2221955,baixa
-22.8487397,-43.2530624,baixa
-22.8472657,-43.2689013,baixa
-22.8773125,-43.3365814,baixa
-22.802643,-43.2094679,baixa
-23.0033228,-43.3607067,baixa
-23.0034513,-43.3831978,baixa
-22.9325728,-43.2410248,muitoBaixa
-22.8933613,-43.2729826,muitoBaixa
-22.8521688,-43.2485085,muitoBaixa
-22.8788718,-43.2579981,muitoBaixa
-22.8479713,-43.3752435,muitoBaixa
-22.9304328,-43.1786085,muitoBaixa
-22.8894261,-43.3063069,muitoBaixa
-22.8768624,-43.3507377,muitoBaixa
-22.878311,-43.3236736,muitoBaixa
-22.8678312,-43.3494297,muitoBaixa
-22.8821324236,-43.3165203823,muitoBaixa
-22.9637999,-43.1762682,muitoBaixa
-22.9832156,-43.2048996,muitoBaixa
-22.9551921,-43.3372282,muitoBaixa
-22.9348995,-43.3360471,muitoBaixa
-23.0085836,-43.4275345,muitoBaixa
-22.8868888,-43.2879341,muitoBaixa
-22.9050322,-43.2578529,muitoBaixa
-22.8704018,-43.3556828,muitoBaixa
-22.8870327,-43.3496607,muitoBaixa
-22.8827522,-43.3280478,muitoBaixa
-22.8801603,-43.3135934,muitoBaixa
-22.8562489,-43.3737385,muitoBaixa
-22.8616806,-43.3717331,muitoBaixa
-22.8077181,-43.2039629,muitoBaixa
-22.978989,-43.2224888,muitoBaixa
-23.0100743,-43.3376923,muitoBaixa
-22.9325728,-43.2410248,muitoBaixa
-22.9237136,-43.258999,muitoBaixa
-22.8846491,-43.3084522,muitoBaixa
-22.8619402,-43.2678629,muitoBaixa
-22.9068467,-43.1728965,muitoBaixa
-22.8713854,-43.3438831,muitoBaixa
-22.8742633,-43.3258445,muitoBaixa
-22.8155195,-43.2239589,muitoBaixa
-22.933474,-43.3371825,muitoBaixa
-22.9790505,-43.4499868,muitoBaixa
-22.912794,-43.2161209,muitoBaixa
-22.895332,-43.2957776,muitoBaixa
-22.8809854,-43.366777,muitoBaixa
-22.8805609,-43.3273138,muitoBaixa
-22.8791643,-43.3215441,baixa
-22.8178588,-43.385625,muitoBaixa
-22.8623972,-43.3496512,muitoBaixa
-22.9256611,-43.1760713,muitoBaixa
-22.8780979,-43.4483194,muitoBaixa
-22.9511149,-43.1809269,muitoBaixa
21941000,31
-22.886607,-43.3189379,baixa
-22.9021344,-43.2803832,muitoBaixa
-22.8843832,-43.2927911,muitoBaixa
-22.9003671,-43.2759606,muitoBaixa
-22.8763726,-43.3414643,muitoBaixa
-22.8869758,-43.3676488,muitoBaixa
-22.8089785,-43.3534036,muitoBaixa
-22.8619144,-43.3667918,muitoBaixa
-22.8312207,-43.4053847,muitoBaixa
-22.8100976,-43.1838473,muitoBaixa
-22.933216,-43.1747019,muitoBaixa
-22.9111481,-43.1826171,muitoBaixa
-22.9002923,-43.2816253,muitoBaixa
-22.8814021,-43.2934758,muitoBaixa
-22.8865705,-43.3033222,muitoBaixa
-22.8872786,-43.3100404,muitoBaixa
-22.8738862,-43.278298,muitoBaixa
-22.879918,-43.3373771,muitoBaixa
-22.8394746,-43.3805412,muitoBaixa
-22.8198883,-43.1751703,muitoBaixa
-22.9511149,-43.1809269,muitoBaixa
-22.9417954,-43.3818973,muitoBaixa
-23.0003709,-43.365895,muitoBaixa
-22.9252336,-43.2053404,muitoBaixa
-22.928769,-43.2368052,muitoBaixa
-22.8890867,-43.289598,muitoBaixa
-22.8965862,-43.2396203,muitoBaixa
-22.8978361,-43.2280071,muitoBaixa
-22.8923324,-43.3482255,muitoBaixa
-22.8354954,-43.4158269,muitoBaixa
-22.8897256,-43.3906316,muitoBaixa
-22.7923261,-43.1736704,muitoBaixa
-22.8165157,-43.1994873,muitoBaixa
-22.9511149,-43.1809269,muitoBaixa
-23.0096089,-43.3169438,muitoBaixa
-23.0030753,-43.3474306,muitoBaixa
-22.9288836,-43.3542305,muitoBaixa
-22.9481688,-43.3626721,muitoBaixa
-22.9819009,-43.4613525,muitoBaixa
-22.9337478,-43.2379558,muitoBaixa
-22.9089575,-43.286756,muitoBaixa
-22.9001256,-43.2888487,muitoBaixa
-22.8815306,-43.2941241,muitoBaixa
-22.8971885,-43.2586902,muitoBaixa
21040450,16
-22.8598978,-43.3667381,muitoBaixa
21910000,16
-22.8120275,-43.1456475,muitoBaixa
22240001,16
-22.9289233,-43.3545167,muitoBaixa
-22.9714561,-43.3840373,muitoBaixa
-22.9890011,-43.4540361,muitoBaixa
-22.9824888,-43.4920126,muitoBaixa
-22.9082596,-43.1727387,muitoBaixa
-22.9228961,-43.2361332,muitoBaixa
-22.9327176,-43.2411667,muitoBaixa
-22.9032605,-43.2695176,muitoBaixa
-22.8832424,-43.2942664,muitoBaixa
-22.881715,-43.2781149,muitoBaixa
-22.8986013,-43.2523968,muitoBaixa
-22.8688003,-43.3618999,muitoBaixa
-22.8756912,-43.3138702,muitoBaixa
-22.8381519,-43.4003541,muitoBaixa
-22.8368059,-43.3969919,muitoBaixa
-22.8225949,-43.4006686,muitoBaixa
-22.8763107,-43.4302937,muitoBaixa
22281031,15
-22.9133954,-43.2007101,muitoBaixa
-22.9171006,-43.1859913,muitoBaixa
-22.9167328,-43.2508337,muitoBaixa
-22.9167328,-43.2508337,muitoBaixa
-22.8828418,-43.3017991,muitoBaixa
-22.8702587,-43.2948219,muitoBaixa
-22.8874853,-43.2499801,muitoBaixa
-22.8124399,-43.2877838,muitoBaixa
-22.8574971,-43.2430137,muitoBaixa
-22.8762941,-43.3452525,muitoBaixa
-22.9003556,-43.3540497,muitoBaixa
-22.8720057,-43.3554032,muitoBaixa
-22.8733586,-43.3426751,muitoBaixa
-22.8238795,-43.3981236,muitoBaixa
-22.822732,-43.1784289,muitoBaixa
-22.9683555257,-43.1884878708,muitoBaixa
-22.9647539,-43.1806775,muitoBaixa
-22.9361774,-43.1847837,muitoBaixa
-22.9567123,-43.1984978,muitoBaixa
-22.9238344,-43.3545983,muitoBaixa
-22.937779,-43.3413098,muitoBaixa
-22.9110782,-43.1882969,muitoBaixa
-22.9208445,-43.2209427,muitoBaixa
20271200,13
-22.9242754,-43.2276939,muitoBaixa
-22.9325728,-43.2410248,muitoBaixa
-22.900686,-43.3036675,muitoBaixa
-22.8916397,-43.3107394,muitoBaixa
-22.8926246,-43.2397455,muitoBaixa
-22.8795862,-43.3416206,muitoBaixa
-22.9011498,-43.3490897,muitoBaixa
-22.8476209,-43.3725451,muitoBaixa
21931001,13
-22.961942,-43.1653817,muitoBaixa
-22.968258,-43.1833116,muitoBaixa
22240002,13
-22.9839639,-43.2215009,muitoBaixa
-22.9760044,-43.2285147,muitoBaixa
22710090,13
-22.9184617,-43.3735639,muitoBaixa
-22.9185398,-43.3615202,muitoBaixa
-22.9286706,-43.3543954,muitoBaixa
-22.9762486,-43.4157604,muitoBaixa
-23.0136663,-43.4634068,muitoBaixa
-22.8846252,-43.507823,muitoBaixa
-22.8984456,-43.5823792,muitoBaixa
-22.9010972,-43.1830691,muitoBaixa
-22.8950394,-43.1886554,muitoBaixa
-22.9174205,-43.2049783,muitoBaixa
-22.9225686,-43.243419,muitoBaixa
-22.895332,-43.2957776,muitoBaixa
-22.895332,-43.2957776,muitoBaixa
-22.8867075,-43.2877877,muitoBaixa
-22.8960239,-43.2765099,muitoBaixa
-22.8651099,-43.5201114,muitoBaixa
20930000,12
-22.8941903,-43.2634521,muitoBaixa
-22.8813142,-43.3678273,muitoBaixa
21345210,12
-22.8613816,-43.3437682,muitoBaixa
-22.8463673,-43.372833,muitoBaixa
-22.8714612,-43.4484616,muitoBaixa
21721010,12
-22.8667795,-43.4704282,muitoBaixa
-22.7910784,-43.1817851,muitoBaixa
-22.8169325,-43.1975668,muitoBaixa
-22.9697777,-43.1868592,muitoBaixa
-22.9363592,-43.1764478,muitoBaixa
-22.9332067,-43.18473,muitoBaixa
-22.984667,-43.1985932,muitoBaixa
-22.9621372,-43.2076913,muitoBaixa
-22.9445694,-43.386431,muitoBaixa
-23.0150497,-43.4473918,muitoBaixa
-22.8861625,-43.5491187,muitoBaixa
-22.9104872,-43.1921264,muitoBaixa
-22.9198664,-43.197717,muitoBaixa
-22.9149226,-43.2110968,muitoBaixa
-22.7525394,-43.1096782,muitoBaixa
-22.9269221,-43.2378235,muitoBaixa
-22.9363115,-43.2432818,muitoBaixa
-22.9449142,-43.2550805,muitoBaixa
-22.9241741,-43.2372267,muitoBaixa
-22.9053533,-43.2819585,muitoBaixa
-22.8959587,-43.3021819,muitoBaixa
-22.9072263,-43.3055422,muitoBaixa
-22.9021344,-43.2803832,muitoBaixa
-22.9016278,-43.2236034,muitoBaixa
-22.8879496,-43.3634352,muitoBaixa
-22.8668684,-43.330776,muitoBaixa
-22.8763107,-43.4302937,muitoBaixa
-22.9068467,-43.1728965,muitoBaixa
-22.7962716,-43.1846668,muitoBaixa
-22.7970421,-43.2003149,muitoBaixa
-22.7987313,-43.1987028,muitoBaixa
-22.9348995,-43.3360471,muitoBaixa
22050010,11
-22.9519592,-43.1922804,muitoBaixa
-22.9230494,-43.3739788,muitoBaixa
-22.9171689,-43.3871217,muitoBaixa
-22.9230494,-43.3739788,muitoBaixa
-22.9230163,-43.361904,muitoBaixa
-22.9634084,-43.3381664,muitoBaixa
-22.9382179,-43.3430944,muitoBaixa
-22.9532374,-43.3829536,muitoBaixa
-22.9718076,-43.4112944,muitoBaixa
-23.0086206,-43.4933431,muitoBaixa
-22.917813,-43.188113,muitoBaixa
-23.0180961,-43.4775055,muitoBaixa
20231041,10
-22.9171284,-43.2101905,muitoBaixa
-22.9058702,-43.5596456,muitoBaixa
-22.9230494,-43.3739788,muitoBaixa
-22.9263918,-43.2267016,muitoBaixa
20725230,10
-22.902594,-43.3106921,muitoBaixa
-22.9062526,-43.3083659,muitoBaixa
-22.8822598,-43.29774,muitoBaixa
-22.8914569,-43.2914918,muitoBaixa
-22.8982226,-43.2753584,muitoBaixa
-22.894497,-43.2569228,muitoBaixa
-22.8865276,-43.3286121,muitoBaixa
-22.890563,-43.3226274,muitoBaixa
20520412,10
-23.0003709,-43.365895,muitoBaixa
-22.9286416,-43.2439914,muitoBaixa
-22.8645568,-43.3624952,muitoBaixa
-22.8814119,-43.3247647,muitoBaixa
-22.8367688,-43.3853481,muitoBaixa
-22.8661441,-43.4193674,muitoBaixa
-22.8794641,-43.3809344,muitoBaixa
-22.8805853,-43.4927558,muitoBaixa
22050030,10
-22.9370897,-43.1775269,muitoBaixa
-22.9529608,-43.188617,muitoBaixa
-22.9068467,-43.1728965,muitoBaixa
-23.0025109,-43.3527359,muitoBaixa
-22.961846,-43.7040485,muitoBaixa
-22.9070828,-43.1819148,muitoBaixa
-22.9070828,-43.1819148,muitoBaixa
-22.9208708,-43.1796198,muitoBaixa
-23.0003709,-43.365895,muitoBaixa
-22.9252336,-43.2053404,muitoBaixa
-22.972707,-43.284099,muitoBaixa
-22.9321427,-43.3652233,muitoBaixa
-22.9939925,-43.596635,muitoBaixa
-22.9096641,-43.2846302,muitoBaixa
-22.9015612,-43.314311,muitoBaixa
-22.8693168,-43.3061814,muitoBaixa
-22.8738972,-43.2783429,muitoBaixa
-22.9260667,-43.2454189,muitoBaixa
-22.9036247,-43.2426916,muitoBaixa
-22.8954973,-43.3215435,muitoBaixa
-22.8190037,-43.3899515,muitoBaixa
-22.9073475,-43.298144,muitoBaixa
-22.8532987,-43.3810078,muitoBaixa
21710230,9
-22.878086,-43.4456046,muitoBaixa
-22.8856017,-43.4148344,muitoBaixa
-22.8801204,-43.4545065,muitoBaixa
21931003,9
-22.9059263,-43.2808767,muitoBaixa
-22.9697777,-43.1868592,muitoBaixa
-22.9321281,-43.1760626,muitoBaixa
-23.0047558,-43.3038197,muitoBaixa
-22.9281152,-43.3745724,muitoBaixa
-22.9245488,-43.3842906,muitoBaixa
-22.9479774,-43.3350888,muitoBaixa
-22.8377077,-43.3735461,muitoBaixa
-22.952972,-43.3445009,muitoBaixa
-22.9002883,-43.5489216,muitoBaixa
-22.8983159,-43.5531372,muitoBaixa
-22.8878092,-43.5550396,muitoBaixa
-22.9735359,-43.6919747,muitoBaixa
-32.035298,-52.1004266,muitoBaixa
-22.900335,-43.2077268,muitoBaixa
-22.9201587,-43.1953422,muitoBaixa
-22.9171584,-43.2097476,muitoBaixa
-22.9127036,-43.2261662,muitoBaixa
-22.9324885,-43.2380468,muitoBaixa
-22.9322313,-43.2406073,muitoBaixa
-22.9129788,-43.3721369,muitoBaixa
-22.9167328,-43.2508337,muitoBaixa
-22.9109412,-43.2792884,muitoBaixa
-22.901863,-43.2843968,muitoBaixa
-22.8754987,-43.2989247,muitoBaixa
-22.9711384,-43.1903044,muitoBaixa
-22.8899874,-43.2736259,muitoBaixa
-22.8999484,-43.2440923,muitoBaixa
-22.8967291,-43.2486853,muitoBaixa
20980061,8
-22.8531985,-43.2500188,muitoBaixa
-22.9198775,-43.2414843,muitoBaixa
-22.8969198,-43.3516802,muitoBaixa
-22.877044,-43.3137479,muitoBaixa
-22.8393288,-43.3980294,muitoBaixa
-22.8405601,-43.3792897,muitoBaixa
-22.9215312,-43.6906678,muitoBaixa
-22.8763107,-43.4302937,muitoBaixa
-22.8941172,-43.4420113,muitoBaixa
-22.8777897,-43.4697186,muitoBaixa
-22.8092602,-43.1785105,muitoBaixa
-22.8094553,-43.3089519,muitoBaixa
-22.9638487,-43.1737098,muitoBaixa
-22.9676181,-43.1787326,muitoBaixa
-22.8905662,-43.2666333,muitoBaixa
22040000,8
-22.9682307788,-43.1849718884,muitoBaixa
-22.8043782,-43.2025485,muitoBaixa
-22.9329678,-43.1776206,muitoBaixa
22451260,8
-22.9068467,-43.1728965,muitoBaixa
-22.8801456,-43.4118763,muitoBaixa
-22.9361627,-43.3686005,muitoBaixa
-22.9547208,-43.3768334,muitoBaixa
-22.884468,-43.5695992,muitoBaixa
-22.9339419,-43.3688862,muitoBaixa
-22.9035842,-43.5662438,muitoBaixa
-22.868727,-43.5118437,muitoBaixa
22031070,8
-22.9697777,-43.1868592,muitoBaixa
-22.9181648,-43.1819752,muitoBaixa
-22.9168556,-43.2102744,muitoBaixa
20260133,7
-22.9250713,-43.2358743,muitoBaixa
-22.9641713,-43.2828762,muitoBaixa
-22.9216309,-43.2332866,muitoBaixa
-22.9211118,-43.2547185,muitoBaixa
-22.9208453,-43.2255183,muitoBaixa
-22.9185819,-43.2540122,muitoBaixa
-22.9040468,-43.2774141,muitoBaixa
-22.8971584,-43.2759743,muitoBaixa
-22.8792069,-43.2155524,muitoBaixa
-22.876683,-43.2374881,muitoBaixa
-22.8784025,-43.2616012,muitoBaixa
-22.8413938,-43.2781837,muitoBaixa
-22.8856767,-43.3722472,muitoBaixa
-22.8276929,-43.4025714,muitoBaixa
-22.8274689,-43.416203,muitoBaixa
-22.8339818,-43.4149444,muitoBaixa
-22.8238795,-43.3981236,muitoBaixa
-22.8316289,-43.3733795,muitoBaixa
-22.8798082,-43.4275672,muitoBaixa
-22.8763107,-43.4302937,muitoBaixa
21715250,7
21775000,7
-22.8839161,-43.4629176,muitoBaixa
-22.8761507,-43.4707747,muitoBaixa
-22.8754751,-43.4793187,muitoBaixa
-22.8696132,-43.4613031,muitoBaixa
-22.8167693,-43.1868891,muitoBaixa
-22.8092688,-43.1890854,muitoBaixa
-22.9018018,-43.1813719,muitoBaixa
22060000,7
-22.9737533,-43.1926185,muitoBaixa
-22.927602,-43.1766141,muitoBaixa
-22.9697777,-43.1868592,muitoBaixa
-22.9331406,-43.1804256,muitoBaixa
-22.9106999,-43.1760123,muitoBaixa
-22.9070828,-43.1819148,muitoBaixa
-22.9511149,-43.1809269,muitoBaixa
-22.9520678,-43.1913155,muitoBaixa
-22.9545568,-43.182559,muitoBaixa
-22.9511149,-43.1809269,muitoBaixa
-22.984667,-43.1985932,muitoBaixa
-22.9842049,-43.2222816,muitoBaixa
-22.9068467,-43.1728965,muitoBaixa
-23.0003709,-43.365895,muitoBaixa
-22.9652027,-43.335631,muitoBaixa
-23.0094427,-43.4781804,muitoBaixa
-23.0016862,-43.3834075,muitoBaixa
-22.9047037,-43.5628211,muitoBaixa
-22.9050112,-43.549193,muitoBaixa
-22.9025859,-43.578548,muitoBaixa
-22.8852928,-43.5775921,muitoBaixa
-22.8813815,-43.5655418,muitoBaixa
-22.8739901,-43.5210261,muitoBaixa
-22.9159215,-43.1776214,muitoBaixa
-22.896498,-43.1836959,muitoBaixa
-22.904194,-43.2031483,muitoBaixa
-22.9191206,-43.1907328,muitoBaixa
-22.9157544,-43.1911831,muitoBaixa
-22.9226197,-43.2550606,muitoBaixa
-22.9222673,-43.2247217,muitoBaixa
-22.9127036,-43.2261662,muitoBaixa
-22.9237136,-43.258999,muitoBaixa
-22.9098876,-43.2934896,muitoBaixa
-22.9121246,-43.2826274,muitoBaixa
-22.9005372,-43.2976612,muitoBaixa
-22.900061,-43.297512,muitoBaixa
-22.8934547,-43.3115886,muitoBaixa
-22.8974149,-43.2748914,muitoBaixa
-22.9001713,-43.2688188,muitoBaixa
-22.8762816,-43.2128595,muitoBaixa
-22.9022281,-43.2499252,muitoBaixa
-22.8795233,-43.2397104,muitoBaixa
-22.8697943,-43.2403098,muitoBaixa
-22.8972771,-43.35127,muitoBaixa
-22.8753113,-43.320566,muitoBaixa
-22.8569123,-43.4017929,muitoBaixa
-22.819961,-43.3772401,muitoBaixa
-22.8494451,-43.3812243,muitoBaixa
-22.8816951,-43.426085,muitoBaixa
-22.8754413,-43.4099026,muitoBaixa
-22.8802816,-43.4725624,muitoBaixa
-22.8840742,-43.4770607,muitoBaixa
-22.8924673,-43.474012,muitoBaixa
-22.8789198,-43.4841538,muitoBaixa
-22.8700356,-43.4775214,muitoBaixa
-22.8515937,-43.4910499,muitoBaixa
-22.8700973,-43.4637839,muitoBaixa
-22.851875,-43.4701599,muitoBaixa
-22.850550518,-43.4642999758,muitoBaixa
-22.8742263,-43.4685442,muitoBaixa
-22.8742263,-43.4685442,muitoBaixa
-22.7858235,-43.2257643,muitoBaixa
-22.8091779,-43.1950866,muitoBaixa
-22.869161,-43.2171431,muitoBaixa
-22.9628682,-43.1700482,muitoBaixa
-22.9670015,-43.1823004,muitoBaixa
22031010,6
-22.9739988,-43.1889708,muitoBaixa
-22.9697777,-43.1868592,muitoBaixa
